Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
9/30/2014,Illinois,105.25,61788,66697,,105.0672771,111.919418,126.9144075,141.235687,118.5308848,118.5223368,79.34782609,118.5313562,,126000,165000,289000,341900,184900,189000,162000,182500,3.685636856,3.636363636,3.701850925,7000,8000,6600,2.269071469,1.547029703,1.258327165,1.041666667,0.98,1.201923077,1.416666667,,,1.153846154,,,1645,1700,2100,,1600,1650,1600,1630,1579,1552,117,34.55,59.6,,,17.45857061,15.93046065,17.76753906,19.93970584,18.76957775,20.16594997,9.04,106400,111600,150800,253700,346400,150900,74900,147600,150900,151700,304500,1461,1455,1.08,1546,1420
9/30/2014,Indiana,97.75,33537,36426,73.55067327,73.65591398,82.26324238,88.41294907,90.16093636,82.98610508,82.70469181,40.50025323,82.99050633,69500,80000,129000,219900,309790,135995,119900,85450,138000,3.476482618,3.851851852,3.451548908,5000,5000,5000,0.916397849,0.748798963,0.722727273,0.646970024,,0.715568862,0.776273885,0.760869565,0.824524313,0.711664403,0.731707317,600,700,1025,1300,,950,,600,725,950,1000,74,,,,,15.50725344,12.64904133,15.66711839,17.69004001,14.4313086,17.86753114,8.75,60400,70200,116800,173400,204000,113800,60600,118400,113800,113500,202900,1015,1009,0.69,930,1015
9/30/2014,Iowa,96.75,15424,16552,100.8058065,92.5,108.5069444,117.3058663,130.5414548,106.5961224,102.185982,44.53845095,107.0384716,,98000,144925,220700,324900,138900,137700,119000,138900,3.573981415,3.450655625,3.574833377,5000,5000,5000,1.039351852,0.894993165,0.911527514,,,0.929226919,0.981262327,0.852380952,0.930735931,0.906007974,,585,750,1100,,,1025,,600,675.5,1050,,99,41.33,52.01,,,12.81366942,8.562620365,13.05350336,15.18333695,10.20408163,15.46287809,9.43,76700,92600,137800,180600,222000,117200,74600,105000,117200,118200,207900,1022,1020,0.85,993,1022
9/30/2014,Kansas,83,11569,12277,62.20238095,70.05899705,87.75565834,110.672711,122.4755455,93.58974359,82.41758242,71.22483221,93.70395177,54700,72500,124900,205000,285000,139500,,119950,139900,3.448870495,,3.448275862,5000,,5000,0.926375855,0.795,0.806068798,0.784067614,,0.815858183,,0.704421769,0.799199881,0.815926893,,595,750,1000,1420,,1050,,705,711,1050,,,,,,,15.2039546,,15.23437149,17.00533477,,17.04283461,9.27,49800,65900,117900,,,113300,58200,,113300,113500,,1017,1015,0.768,920,1029
9/30/2014,Kentucky,100.75,23420,24852,81.89568966,85.40772532,90.08528785,96.17362371,96.3792634,92.14313497,101.1764706,62.69966041,91.65516155,83000,99900,139900,241000,324900,149900,129900,135900,149900,3.445636056,3.225806452,3.449465333,5000,4950,5000,0.873959572,0.725,0.740009867,0.735621346,,0.755766454,0.829268293,0.678571429,0.775037994,0.75,0.80552359,685,700,995,1495,,995,925,600,725,995,900,85,38.73,53.81,,,14.23929459,14.30504419,14.2358655,15.85224832,15.78654808,15.85640017,9.85,84100,96200,124500,203300,240500,119900,71300,114500,119900,120000,217000,956,952,0.724,921,954
9/30/2014,Louisiana,98.5,14018,14544,,90.22842778,99.30182599,107.2191223,102.9279279,103.9464412,,71.68925965,103.8543897,,105000,160900,249000,329000,175000,,,176500,3.50877193,4.823892054,3.500437609,5900,5000,5900.5,,0.894409253,0.830642147,0.805405405,,0.862378839,1,0.99375,0.99375,0.85,0.904255319,800,850,1150,1600,,1200,1197.5,993,961,1200,1300,85,,,,,12.6383149,9.350054675,12.74880098,13.41540404,10.58020478,13.50559114,,61100,,128400,,343400,,75300,,,,228200,1244,1247,0.764,1311,1245
9/30/2014,Maine,115.875,13706,15138,173.6961493,150.3472222,129.1472868,117.8008596,108.101299,137.6923077,178.7807737,63.1443299,133.9285714,119949.5,165000,199999,249900,299900,199900,208250,159900,199500,4.444444444,4.017857143,4.464285714,9900,6000,10000,,1.179144385,0.909090909,,,1.002358491,,,1.176470588,0.910364146,,875,1100,1200,,,1400,,,995,,,143,54.83,41.39,,,12.49559084,9.648946169,12.75675811,14.81798471,11.29141312,15.14301739,11,149100,174700,208200,255900,324800,183900,112100,187500,183900,183700,333600,1174,1086,0.934,970,1155
9/30/2014,Maryland,108.5,27691,29294,,174.7377622,162.6958821,159.2463092,164.1798413,163.9093137,184.6146154,,162.1784759,,199990,315949.5,459000,599450,279000,217324,325000,289900,3.577926016,3.450655625,3.598971722,10000,8000,10000,1.797467495,1.464594288,1.241230817,0.97301479,,1.24609619,1.43045485,1.318181818,1.545645331,1.203893443,1.25284738,1350,1539,1700,2000,,1700,1550,1150,1500,1750,1700,162,31.54,59.54,,,17.09664411,12.65170304,17.67921887,19.29934313,13.85672228,19.99848726,12,152100,175300,227800,354800,483600,246800,134600,209000,246800,257800,442000,1718,1714,1.178,1661,1739
9/30/2014,Massachusetts,91.25,25997,29425,285.7359146,207.2727273,193.8902883,196.6546112,171.9558122,203.7201063,219.9333333,116.4510745,200.1598556,205000,259000,319900,469900,514900,349000,289900,299814,364800.5,3.126954346,3.032140691,3.148788927,10000,9900,10000,3.012048193,2.187226597,1.778656126,,,2.333333333,2.707107843,2.164795061,2.360850532,1.552795031,,1875,2200,2550,3200,3900,2300,2300,2100,2200,2300,1550,201,24.44,65.3,,,16.67504016,13.24752792,17.67642181,20.36862347,15.73963209,21.69113074,13.98,227900,245800,306800,441600,619600,318900,188300,270000,318900,328000,567300,1871,1868,1.196,1830,1885
9/30/2014,Michigan,95,59134,66774,,96.30522088,100.3565403,115.4597956,117.9591837,99.93333333,115.3846154,50.41284404,98.1754386,,109750,145900,266000,349000,138000,164750,108000,134900,4.374988848,3.687062675,4.444444444,5100,5000,5100,0.992857143,0.927879097,0.907258065,0.865332645,,0.879598306,1,0.857142857,0.928959627,0.86100861,0.821355236,650,910.5,1100,1950,,950,,750,,900,850,84,31.64,63.9,,,14.30508332,9.803326144,14.73340171,16.30753206,11.43440531,16.76034626,8.84,75900,87100,128600,239100,245900,112000,51500,149900,112000,109100,219100,989,992,0.842,1202,970
9/30/2014,Minnesota,84.625,26241,29098,165.6215006,132.942654,143.819339,155.3606452,161.5477584,146.533026,123.6633663,109.9000407,147.3958333,129000,154900,192950,287838.5,369900,199900,147950,169950,204900,3.446827007,4.347826087,3.390405153,7800,5900,7945.5,1.391304348,1.106481481,1.090566038,1.086363636,0.977023436,1.119402985,1.111111111,,1.177272727,1.121673004,1.625,970,1200,1400,1698,1800,1395,1250,,1100,1445,1100,142,35.96,57,,,14.83052358,12.02908361,14.9548954,17.72566393,13.86986301,17.89547774,10.68,112700,148400,185500,244300,318900,176100,106200,145500,176100,180100,306700,1327,1318,1.092,1289,1324
9/30/2014,Mississippi,121,12708,12912,,77.62907039,82.41882549,93.48659004,90.25350553,83.87624705,114.2207792,46.81455795,83.41909663,,89900,140900,245100,298125,156500,165000,118500,156000,4.003202562,4.864864865,4.003202562,5100,5000,5100,0.916666667,0.742009132,0.696702276,0.652985075,,0.7,,0.58125,0.754593176,0.69637883,0.693877551,630,735,950,,,995,,625,750,995,950,66,,,,,12.03687592,8.052888578,12.14026642,12.59612519,7.788944724,12.71295109,9.11,,,112800,200000,230800,107900,60400,,107900,108100,186500,969,972,0.64,875,974
9/30/2014,Missouri,94,40114,42786,82.67241379,79.15862291,90.79703283,97.51015722,92.62225545,91.97324415,112.0543294,54.03935591,90.45707774,74000,85900,137900,239600,310000,143000,139900,129000,143900,3.703703704,3.84842374,3.6877689,5000,5000,5000,0.95572392,0.788118089,0.785053451,0.683317625,,0.787833619,0.920952192,0.642857143,0.821298227,0.778570818,0.825475168,600,750,900,1200,885,900,950,650,709,900,850,92,,,,,13.82912849,10.66935533,14.05223258,15.45500579,11.66573191,15.71621883,9.85,68300,82300,130400,236900,276100,125800,66500,115500,125800,126500,233500,1023,980,0.796,883,992
9/30/2014,Montana,93.25,7080,7817,211.6574042,159.2741662,149.4312306,157.9551982,169.6537678,157.872807,167.4111675,144.1433566,156.9073783,160000,182500,254900,320000,419900,272900,239000,245000,275000,3.622294083,,3.573981415,10000,,10000,1.026535964,0.864361702,0.828298453,0.854707792,,0.885416667,,0.858516484,0.87202381,0.885416667,,595,750,1050,1300,,997.5,,675,695,1000,,144,,,,,8.970385493,4.317047684,9.312561989,10.55223356,5.513784461,10.93247588,13.84,133000,148500,186900,214200,258900,178700,128500,159800,178700,180400,283100,1050,1060,0.84,1001,1070
9/30/2014,Nebraska,77,6012,6544,137.9318587,103.3973663,111.9765897,108.7693798,116.0714286,110.3437068,140,,109.8901099,,105000,145000,249900,297500,149900,,115000,149900,3.090909091,3.840508806,3.076923077,5000,5000,5000,0.983333333,0.895187236,0.907142376,0.72906405,,0.947231834,,0.824,0.89375,0.946524064,,699,870,1197,1299.5,,,,682.5,810,1150,575,94,33.6,57.53,,,16.00058355,10.77795005,16.17552654,19.06779661,12.23021583,19.28653625,9.09,71200,90600,132400,211600,184000,129200,72900,128100,129200,129200,224600,1145,1138,0.844,1070,1142
9/30/2014,Nevada,79.25,14214,15436,,107.61347,115.7407407,115.9215347,116.0391955,116.4133856,99.10714286,86.59217877,118.156903,,125500,197000,270000,369000,219500,104800,206500,229900,3.030486696,4.061018347,2.949852507,7500,5000,8000,0.99816289,0.792079208,0.740866035,0.679765634,0.633466285,0.738396624,0.81799591,0.734214391,0.7955832,0.726071754,,700,875,1195,1400,1800,1200,895,,900,1250,,110,11.54,84.83,,,13.52517499,11.15475055,13.93318879,15.3633965,11.58900836,15.94664451,12.96,,122400,178000,241900,333400,187900,110400,102300,187900,205600,315400,1202,1196,0.742,,1242
9/30/2014,NewHampshire,100.75,11312,13018,145.83125,128.4979424,132.8349945,132.9832211,105.5309267,135.4056078,137.8676471,75.29283003,134.8412353,99900,163900,239900,336750,327500,239900,181949.5,209000,249900,3.847633705,3.492063492,3.850102923,10000,7100,10000,1.331768388,1.18865005,0.974025974,0.806366984,,1.066666667,1.1875,1.120653061,1.197506562,0.987342025,,895,1195,1500,,,1400,1295,1050,1100,1500,,130,28.52,63.75,,,13.90473972,11.07420394,14.49432353,16.53906991,12.46069182,17.32146897,11.51,104500,163200,225600,301100,336200,212700,131700,158800,212700,226200,335200,1475,1459,0.982,,1515
9/30/2014,NewJersey,127.25,58052,61286,,199.8875,190.2356568,192.0960623,217.1142857,172.5738397,210.3954082,135.4368932,167.2243205,,231990,319900,489900,699000,295000,249000,286750,299900,3.861003861,3.870967742,3.861003861,10000,10000,10100,2.204819277,1.901140684,1.454545455,1.229770073,,1.333333333,1.59439834,,1.860279881,1.199040767,1.270700637,1495,,2100,2500,,1800,1795,,1850,1837.5,1750,169,25.77,68.24,,,14.70023979,11.73908481,15.36310039,16.48099988,13.14005481,17.21142172,11.93,175100,210900,261200,374000,503300,279700,158200,218500,279700,283100,510200,1946,1940,1.174,1769,1956
9/30/2014,NewMexico,109.625,14008,14872,157.6717997,128.9946894,118.8467664,130.4130435,145.7894737,123.6979167,142.6190476,88.31713781,122.9238124,129900,155000,198950,279500,429000,207500,155000,198500,209900,3.658536585,4.763492063,3.587955905,8000,10000,8000,1,0.833333333,0.753012048,0.704697987,,0.767990021,,0.79705702,0.85,0.756970433,0.75,595,800,1120,1275,,1125,925,625,675,1150,950,89,,,,,13.17727798,8.613449694,13.42908105,14.68462739,9.645232816,14.96187862,12.13,,113300,143800,213800,287200,159400,104500,,159400,159900,277300,1142,1137,0.664,1016,1141
9/30/2014,NewYork,138.25,83386,90036,253.2703129,165.6976744,126.0785463,136.7403023,177.3809524,175.6563229,,208.3333333,151.121223,215000,219900,219000,329900,550000,319000,,495000,299000,4.00160064,4.14381789,4,10000,11000,10000,,,,,,,4.477977162,3.292894281,,,,2200,2555,2800,,,2900,3000,2500,2450,,2295,130,38.25,54.87,,,11.81998164,6.579844989,13.34980223,13.83566961,7.692002853,15.54509268,10.49,139800,121500,141600,224400,327800,253300,104300,529600,253300,230400,563400,1948,1972,1.1,2113,1841
9/30/2014,NorthCarolina,109.25,74371,77788,148.4962406,99.18775311,99.51749095,106.3450131,121.4036617,104.1047481,111.214986,,103.7815126,110000,124500,170000,288500,429900,199900,159900,,2.00E+05,3.383685801,3.392754457,3.383292714,6000,5000,6000,1.033566933,0.77047619,0.694444444,0.642081001,0.604515572,0.700604839,0.771825397,0.778506973,0.84961003,0.696316262,0.734090915,750,795,1000,1395,1800,1050,870,732.5,844,1095,1250,90,36.13,55.91,,,12.56823617,9.553066106,12.82330566,13.64738203,10.1648726,13.92619097,10.74,94700,91600,139600,247900,316500,141600,77800,122700,141600,143100,276500,1074,1076,0.698,1001,1083
9/30/2014,NorthDakota,74.25,1492,1686,,,,,,,,,,,,,,,,,,,3.4108299,,3.4295513,8000,,8700,,,,,,1.265409887,,,,1.321076816,,,,,,,,,,,,,167,,,,,12.64455395,,12.90539831,15.85956416,,15.99831152,12.01,,177800,212500,255400,316400,192000,119700,151800,192000,198600,295100,1300,1282,1.038,1119,1332
9/30/2014,Ohio,94.25,52348,56976,81.57894737,74.40658779,82.50614251,93.53964892,82.2801193,85.63682849,85.65326568,35.59570313,85.63513988,69900,84000,120000,215900,223950,129999,115200,79900,134900,3.921568627,3.705075954,3.944625948,5000,4900,5000,0.907954545,0.776553106,0.762094102,0.735294118,,0.78125,0.874125874,0.645465995,0.794117647,0.765306122,,550,742.5,995,1450,,975,,600,695,995,,77,33.89,58.97,,,15.70615184,12.90676864,15.99508074,17.50049855,13.99148702,17.85082729,8.84,61600,74200,110900,185700,214000,112300,59700,97100,112300,113400,209000,1059,1038,0.75,895,1060
9/30/2014,Oklahoma,85.375,18841,19836,78.39721254,65.0885944,87.33936291,100.1336574,102.2862871,88.60759494,70.74340528,76.36931401,89.00640062,63500,71500,141000,239000,350000,153000,,162749.5,154900,3.079291763,3.793103448,3.076923077,5000,2900,5000,,0.688254967,0.757345491,0.762711864,,0.760204082,0.764006791,0.678571429,0.719551282,0.75987013,0.762195122,,650,1095,1500,,1100,,575,625,1100,1187,67,32.05,60.08,,,14.66950737,10.5080322,14.77766001,15.91317308,10.75268817,16.04483461,8.92,46900,52800,103200,186100,232500,96700,51000,67100,96700,97300,183200,947,951,0.682,811,955
9/30/2014,Oregon,82.125,21398,24228,193.8194444,159.8054832,149.274972,150.2005348,142.3496046,154.7909645,178.5294118,112.9807692,153.9936102,179000,199000,249900,349000,420000,269000,199000,253700,272000,3.191201685,3.449525198,3.162055336,10000,8800,10000,1.423076923,1.078904133,0.952073105,0.846833579,,0.960743423,1.260069045,1,1.222222222,0.941780822,,,1045,1395,1795,,1400,1299,875,1045,1400,1175,152,20.86,73.05,,,13.93073731,12.46555673,14.01722742,16.43532368,14.01617251,16.57745542,14.29,168900,186900,228100,316300,363300,232300,147200,163700,232300,236800,385900,1359,1350,0.904,1203,1362
9/30/2014,Pennsylvania,107.25,68267,72972,136.8914711,105.9363958,104.8725637,116.7864845,96.42767857,109.5839525,135.6416428,57.95003283,108.366941,115900,124900,159899.5,285000,295000,175000,189900,125000,175000,3.765198129,3.187121574,3.808908974,5900,5000,6000,1.37544964,1.1,0.93,0.810692375,0.563162544,0.970652035,1.380009759,1,1.2,0.922847985,1.145833333,897,1100,1300,1725,,1300,1450,905,1077,1295,1100,105,35.57,58.05,,,16.75131608,13.4984851,16.93825076,19.08282439,15.60169321,19.27825369,10.08,103600,116300,146100,267300,276500,146600,73700,114900,146600,151900,275600,1195,1187,0.862,1093,1206
9/30/2014,RhodeIsland,107.5,6085,6619,194.4444444,164,168.0716544,156.1326168,87.8227309,170.2423485,173.1863636,74.98741822,169.7310296,150000,199900,249900,339900,229000,259000,229900,170000,263700,3.887360724,4.068067443,3.852327845,10000,10000,10000,1.466666667,1.217391304,1.194174757,1.04118603,,1.271617497,1.335616438,,1.182472877,1.25,,1000,1244,1600,1800,,1600,1400,1250,1200,1750,,155,27.54,63.09,,,15.63761217,11.98496166,16.3968236,18.45697329,13.9321075,19.36956212,12.11,148500,179100,218800,324400,427900,218600,146600,172200,218600,222400,384300,1474,1428,1.096,1137,1493
9/30/2014,SouthCarolina,115,41071,42432,173.4182099,101.0781671,100.2188912,105.4590571,115.9574468,103.5577292,137.0147423,90.84013008,100.564573,,119500,173990,272900,369900,189900,159900,,196900,3.334444815,3.848583005,3.231670501,5100,5000,5100,1.044973545,0.800390625,0.798490128,0.762895143,0.680131904,0.8,0.952380952,0.85546875,0.894854586,0.783783784,0.757575758,,850,1195,1450,,1200,1000,850,885,1200,1200,83,34.08,59.33,,,12.33571028,10.5686763,12.69139647,13.00176629,10.98305085,13.39935462,9.68,81400,90300,136300,227200,,125200,66900,124400,125200,125400,254400,1087,1089,0.724,1026,1099
9/30/2014,SouthDakota,,3272,3575,112.8989362,110.5455463,109.3926554,107.15362,120.2760899,112.890625,117.3919476,,112.8318584,,137500,164900,203500,325000,178900,182400,,178629,3.269478541,,3.271419228,5425,,5450,0.824821429,0.73877631,0.827423168,,,0.815217391,,,0.785639958,0.800359712,,525,700,1000,,,975,,,592.5,1000,,121,,,,,11.35241626,,11.45652184,13.57601713,,13.75905201,10.98,91400,129100,151500,178200,241700,149300,104300,135100,149300,149300,240800,1051,1051,0.844,969,1053
9/30/2014,Tennessee,102,48261,50948,,97.27272727,95.3100159,104.1690812,112.0377024,100.3280862,106.6,58.4792027,99.77645449,,122700,164940,295450,429900,173900,164900,124900,174900,3.333333333,2.942907593,3.335557038,5000,5000,5000,,0.772222222,0.703703704,0.605893739,,0.728559534,0.89034071,0.692307692,0.821484726,0.711462451,0.753367003,,799.5,995,1350,,1100,1200,675,850,1095,1195,79,,,,,11.96253386,9.917007113,12.14027495,13.01905844,10.92271293,13.20139937,9.61,109000,95600,130700,229100,339100,120900,63900,137900,120900,120000,232700,1015,1020,0.694,1055,1018
9/30/2014,Texas,72.5,97829,103162,,103.5502959,95.3267524,104.284069,116.8719539,100,138.8888889,73.70892019,99.36153232,,132000,173500,288000,455000,215500,174000,172700,219000,3.077877219,3.592943201,3.076923077,6005,5072.5,6140,1.294773546,1.06097561,0.836299083,0.750626611,0.723314607,0.824832384,1.180781759,0.936707412,1.158273381,0.806834362,0.814522709,920,1119,1350,1700,2400,1350,1195,999,1092,1375,1300,78,,,85.12,14.88,12.78044878,8.831123209,12.98676727,14.07904171,9.537698702,14.30903196,8.56,,,124900,219600,,136400,,,136400,136900,269200,1316,1316,0.794,1219,1324
9/30/2014,UnitedStates,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2014,Utah,87.25,14428,15346,156.4664218,137.9058442,129.4311651,136.2055473,144.4101354,139,141.3719943,115.9970305,138.3760817,,162400,221900,279900,375000,250000,219900,,258900,2.778356615,2.884049441,2.75862069,7000,5000,7500,1.04,0.863354037,0.8417603,0.801507538,0.757641983,0.861195799,0.886678201,0.796666667,0.8634952,0.847868217,,695,800,1200,1305,1595,1250,1097.5,725,830,1275,,141,,,,,15.5391983,12.80816874,16.09997216,17.60852936,14.09952607,18.28392246,13.02,,153200,198100,228500,286300,208000,142300,174000,208000,214300,336200,1316,1311,0.918,1192,1329
9/30/2014,Vermont,130,7835,8617,146.9135802,146.7065981,141.9047619,132.545203,121.875,142.8571429,149.5572441,63.97194719,141.2999472,97700,164900,250000,299900,419000,229900,179900,175000,239000,5.002501251,3.786007822,5.017921147,10000,10000,10000,,,,,,,,,,,,,,,,,,,,,,,146,40.93,52.95,,,9.963198816,6.702222594,10.44510703,11.67327352,7.66721044,12.26076555,11.84,157400,185600,229400,287500,340800,208400,,175400,208400,209800,304300,1404,1403,0.94,1442,1399
9/30/2014,Virginia,94.75,48563,51517,231.9025522,137.1223255,132.6895565,142.6184568,154.1353383,140.1080351,176.2518892,126.0513333,137.7632162,192500,166200,219900,359900,530000,264500,242945,234167.5,267500,3.03030303,2.921749777,3.031221582,9900,7000,10000,1.940963386,1.313694268,1.004016064,0.869180907,0.799543379,1.030604851,1.405810684,,1.542912247,0.962223806,1.21875,1440,1395,1500,1900,2400,1595,1550,,1500,1600,1750,133,35.88,55.15,,,14.97997242,13.60604028,15.11934154,16.89839572,15.23825281,17.06214505,12.45,198200,152900,199100,343800,502000,225500,120700,276100,225500,215300,463600,1478,1462,0.914,1700,1400
9/30/2014,Washington,80.75,32639,37084,235.0043707,170.760101,155.7291667,159.6980256,170.1335878,161.9433198,180.9046346,123.1481481,160.6696429,179950,199950,259950,359000,425000,279900,210000,269900,289000,3.344481605,3.758311965,3.334444815,10000,9075,10000,1.961538462,1.319435279,0.972447326,0.853211009,0.758464286,0.991735537,1.310861423,1.015441608,1.573672462,0.955456587,,1367,1300,1495,1795,1950,1500,1395,990,1350,1550,1212,154,21.38,71.35,,,12.64803016,9.908476619,12.90060483,15.13202499,11.81462141,15.43710107,14.13,177200,200800,254000,348300,426500,256000,149600,222900,256000,260100,465900,1486,1474,0.94,1384,1488
9/30/2014,WestVirginia,113.75,9088,9825,98.29861111,80.12820513,89.1025641,92.56365741,88.32026918,89.25223214,113.2064287,58.89099403,88.79661195,81000,89900,147000,229900,289999,149900,,119900,149900,4.764173416,,4.764173416,6500,,6500,,0.821428571,0.737057147,0.578703704,,0.75,,,0.797453704,0.741657499,,562.5,805,1150,1350,,1100,,,692,1100,,69,42.76,52.89,,,10.85537758,,11.03793497,12.26824787,,12.48280605,8.47,,,105200,145200,171800,93400,62800,113500,93400,93400,160300,893,896,0.684,928,896
9/30/2014,Wisconsin,107.5,42496,46620,132.7320928,109.5833333,111.1193568,101.9451427,95.15333687,110.2425323,117.9106987,57.44047619,108.9251841,97900,126000,169000,214900,249900,169000,152500,129900,169900,3.850473386,3.70992723,3.870967742,5100,5000,5400,1.165540541,0.917054264,0.870967742,,,0.925,1.04036783,0.829166667,0.916666667,0.879765396,,767.5,875,1112.5,1150,,1235,,795,850,1200,,97,36.12,56.04,,,12.78229679,10.35387811,13.02715194,14.88449502,12.0929309,15.16430149,11.09,89000,104800,143900,187600,221600,145600,87700,131100,145600,147200,245100,1072,1052,0.844,996,1058
9/30/2014,Wyoming,83.75,3013,3419,202.5628929,141.4365906,136.9327215,145.0664633,156.4933111,149.0106762,,103.4858388,148.5756268,,179900,239800,295000,398500,242500,,184000,240000,3.31372549,,3.287279657,9075,,9000,,0.887573964,,,,0.95710739,,1.01744186,0.971428571,0.995644057,1.095690285,625,795,975,,,1200,,750,775,1272.5,1200,140,,,,,8.725686054,,8.742012936,10,,10.03460208,11.45,,150900,195700,216600,265500,181300,129600,175700,181300,181700,293600,1195,1189,0.93,1209,1187
